co_mun,no_mun,ano,variavel,economia_categoria,economia_subcategoria,valor
2700300,Arapiraca,2009.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,188029.0
2700300,Arapiraca,2009.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,1111764.0
2700300,Arapiraca,2009.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,1431375.0
2700300,Arapiraca,2010.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,1908879.0
2700300,Arapiraca,2010.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,150570.0
2700300,Arapiraca,2010.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,240858.0
2700300,Arapiraca,2010.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,1284879.0
2700300,Arapiraca,2010.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,1676307.0
2700300,Arapiraca,2011.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,2187572.0
2700300,Arapiraca,2011.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,123409.0
2700300,Arapiraca,2011.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,245810.0
2700300,Arapiraca,2011.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,1537154.0
2700300,Arapiraca,2011.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,1906372.0
2700300,Arapiraca,2012.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,2789061.0
2700300,Arapiraca,2012.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,319173.0
2700300,Arapiraca,2012.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,287729.0
2700300,Arapiraca,2012.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,1861495.0
2700300,Arapiraca,2012.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,2468397.0
2700300,Arapiraca,2013.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,2973621.0
2700300,Arapiraca,2013.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,231889.0
2700300,Arapiraca,2013.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,266922.0
2700300,Arapiraca,2013.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,2099998.0
2700300,Arapiraca,2013.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,2598809.0
2700300,Arapiraca,2014.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,3436667.0
2700300,Arapiraca,2014.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,244193.0
2700300,Arapiraca,2014.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,304064.0
2700300,Arapiraca,2014.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,2513970.0
2700300,Arapiraca,2014.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,3062227.0
2700300,Arapiraca,2015.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,3935792.0
2700300,Arapiraca,2015.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,282152.0
2700300,Arapiraca,2015.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,388766.0
2700300,Arapiraca,2015.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,2906373.0
2700300,Arapiraca,2015.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,3577292.0
2700300,Arapiraca,2016.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,3892760.0
2700300,Arapiraca,2016.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,260279.0
2700300,Arapiraca,2016.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,305725.0
2700300,Arapiraca,2016.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,2925960.0
2700300,Arapiraca,2016.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,3491965.0
2700300,Arapiraca,2017.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,4104162.0
2700300,Arapiraca,2017.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,421008.0
2700300,Arapiraca,2017.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,315143.0
2700300,Arapiraca,2017.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,2933733.0
2700300,Arapiraca,2017.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,3669884.0
2700300,Arapiraca,2018.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,4466701.0
2700300,Arapiraca,2018.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,578521.0
2700300,Arapiraca,2018.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,345397.0
2700300,Arapiraca,2018.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,3049693.0
2700300,Arapiraca,2018.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,3973611.0
2700300,Arapiraca,2019.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,4964721.0
2700300,Arapiraca,2019.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,714756.0
2700300,Arapiraca,2019.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,382485.0
2700300,Arapiraca,2019.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,3329564.0
2700300,Arapiraca,2019.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,4426805.0
2700300,Arapiraca,2020.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,5227364.0
2700300,Arapiraca,2020.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,906092.0
2700300,Arapiraca,2020.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,442378.0
2700300,Arapiraca,2020.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,3307078.0
2700300,Arapiraca,2020.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,4655548.0
2700300,Arapiraca,2021.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,5915938.0
2700300,Arapiraca,2021.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,1159463.0
2700300,Arapiraca,2021.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,466659.0
2700300,Arapiraca,2021.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,3627972.0
2700300,Arapiraca,2021.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,5254094.0
2700409,Atalaia,2002.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,139861.0
2700409,Atalaia,2002.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,50755.0
2700409,Atalaia,2002.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,28038.0
2700409,Atalaia,2002.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,56430.0
2700409,Atalaia,2002.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,135223.0
2700409,Atalaia,2003.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,173112.0
2700409,Atalaia,2003.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,59157.0
2700409,Atalaia,2003.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,40303.0
2700409,Atalaia,2003.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,66662.0
2700409,Atalaia,2003.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,166121.0
2700409,Atalaia,2004.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,205023.0
2700409,Atalaia,2004.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,74592.0
2700409,Atalaia,2004.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,44600.0
2700409,Atalaia,2004.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,75385.0
2700409,Atalaia,2004.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,194577.0
2700409,Atalaia,2005.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,211837.0
2700409,Atalaia,2005.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,77926.0
2700409,Atalaia,2005.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,39674.0
2700409,Atalaia,2005.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,82999.0
2700409,Atalaia,2005.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,200599.0
2700409,Atalaia,2006.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,217469.0
2700409,Atalaia,2006.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,78802.0
2700409,Atalaia,2006.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,33745.0
2700409,Atalaia,2006.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,93994.0
2700409,Atalaia,2006.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,206541.0
2700409,Atalaia,2007.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,225923.0
2700409,Atalaia,2007.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,77973.0
2700409,Atalaia,2007.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,22728.0
2700409,Atalaia,2007.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,117476.0
2700409,Atalaia,2007.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,218178.0
2700409,Atalaia,2008.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,285787.0
2700409,Atalaia,2008.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,100824.0
2700409,Atalaia,2008.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,40297.0
2700409,Atalaia,2008.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,133454.0
2700409,Atalaia,2008.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,274575.0
2700409,Atalaia,2009.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,298086.0
2700409,Atalaia,2009.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,112091.0
2700409,Atalaia,2009.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,33804.0
2700409,Atalaia,2009.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,142829.0
2700409,Atalaia,2009.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,288724.0
2700409,Atalaia,2010.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,290761.0
2700409,Atalaia,2010.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,84700.0
2700409,Atalaia,2010.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,39856.0
2700409,Atalaia,2010.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,153344.0
2700409,Atalaia,2010.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,277900.0
2700409,Atalaia,2011.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,354538.0
2700409,Atalaia,2011.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,87798.0
2700409,Atalaia,2011.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,73391.0
2700409,Atalaia,2011.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,176640.0
2700409,Atalaia,2011.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,337829.0
2700409,Atalaia,2012.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,342775.0
2700409,Atalaia,2012.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,78920.0
2700409,Atalaia,2012.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,47489.0
2700409,Atalaia,2012.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,199705.0
2700409,Atalaia,2012.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,326114.0
2700409,Atalaia,2013.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,363297.0
2700409,Atalaia,2013.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,96323.0
2700409,Atalaia,2013.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,28874.0
2700409,Atalaia,2013.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,224880.0
2700409,Atalaia,2013.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,350077.0
2700409,Atalaia,2014.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,416620.0
2700409,Atalaia,2014.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,131231.0
2700409,Atalaia,2014.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,21899.0
2700409,Atalaia,2014.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,253106.0
