co_mun,no_mun,ano,variavel,inf_categoria,inf_subcategoria,valor
2702405,Delmiro Gouveia,2012,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,9231
2702405,Delmiro Gouveia,2012,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,9401
2702405,Delmiro Gouveia,2012,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,9343
2702405,Delmiro Gouveia,2012,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,9312
2702405,Delmiro Gouveia,2012,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,9301
2702405,Delmiro Gouveia,2012,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,28851
2702405,Delmiro Gouveia,2012,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,29034
2702405,Delmiro Gouveia,2012,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,29045
2702405,Delmiro Gouveia,2012,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,28984
2702405,Delmiro Gouveia,2012,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,29003
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,9557
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,9628
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,9689
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,9484
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,9474
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,9599
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,9583
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,9577
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,9487
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,9678
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,9657
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,9653
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,29287
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,29367
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,29493
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,29213
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,29198
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,29345
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,29325
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,29321
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,29220
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,29470
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,29421
2702405,Delmiro Gouveia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,29406
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,9784
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,9912
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,10083
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,9730
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,9718
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,9881
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,9836
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,9812
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,9750
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,10053
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,10023
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,9991
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,29688
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,29846
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,30032
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,29592
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,29538
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,29860
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,29822
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,29752
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,29647
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,29954
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,29950
2702405,Delmiro Gouveia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,29912
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,9960
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,9399
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,9504
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,9887
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,9851
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,9341
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,10020
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,9986
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,9926
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,9475
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,9442
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,9406
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,29727
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,28313
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,28400
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,29470
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,29435
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,28230
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,29863
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,29778
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,29561
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,28470
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,28432
2702405,Delmiro Gouveia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,28362
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,9312
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,9515
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,9044
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,9230
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,9205
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,9476
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,9439
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,9356
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,9264
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,9674
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,9605
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,9570
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,28062
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,28590
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,27528
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,27894
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,27870
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,28474
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,28379
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,28170
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,27952
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,28850
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,28714
2702405,Delmiro Gouveia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,28667
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,9647
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,10535
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,10366
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,9147
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,9070
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,10315
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,10143
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,9938
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,9408
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,10126
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,9958
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,9736
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,28581
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,30078
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,29099
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,27687
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,27539
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,29707
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,29440
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,29081
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,28183
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,28642
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,28417
2702405,Delmiro Gouveia,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,27984
2702405,Delmiro Gouveia,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,10540
2702405,Delmiro Gouveia,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,10307
2702405,Delmiro Gouveia,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,10233
2702405,Delmiro Gouveia,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,10625
2702405,Delmiro Gouveia,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,10547
2702405,Delmiro Gouveia,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,10780
2702405,Delmiro Gouveia,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,10707
2702405,Delmiro Gouveia,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,10643
