_id,co_mun,no_mun,ano,variavel,pop_categoria,pop_subcategoria,valor
1,2700102,Água Branca,2001,População residente estimada,Total,Total,18696
2,2700102,Água Branca,2002,População residente estimada,Total,Total,18766
3,2700102,Água Branca,2003,População residente estimada,Total,Total,18815
4,2700102,Água Branca,2004,População residente estimada,Total,Total,18918
5,2700102,Água Branca,2005,População residente estimada,Total,Total,18975
6,2700102,Água Branca,2006,População residente estimada,Total,Total,19032
7,2700102,Água Branca,2008,População residente estimada,Total,Total,19882
8,2700102,Água Branca,2009,População residente estimada,Total,Total,19989
9,2700102,Água Branca,2011,População residente estimada,Total,Total,19433
10,2700102,Água Branca,2012,População residente estimada,Total,Total,19763
11,2700102,Água Branca,2013,População residente estimada,Total,Total,20545
12,2700102,Água Branca,2014,População residente estimada,Total,Total,20601
13,2700102,Água Branca,2015,População residente estimada,Total,Total,20434
14,2700102,Água Branca,2016,População residente estimada,Total,Total,20422
15,2700102,Água Branca,2017,População residente estimada,Total,Total,20467
16,2700102,Água Branca,2018,População residente estimada,Total,Total,20162
17,2700102,Água Branca,2019,População residente estimada,Total,Total,20196
18,2700102,Água Branca,2020,População residente estimada,Total,Total,20230
19,2700102,Água Branca,2021,População residente estimada,Total,Total,20263
20,2700201,Anadia,2001,População residente estimada,Total,Total,18023
21,2700201,Anadia,2002,População residente estimada,Total,Total,18167
22,2700201,Anadia,2003,População residente estimada,Total,Total,18315
23,2700201,Anadia,2004,População residente estimada,Total,Total,18625
24,2700201,Anadia,2005,População residente estimada,Total,Total,18796
25,2700201,Anadia,2006,População residente estimada,Total,Total,18967
26,2700201,Anadia,2008,População residente estimada,Total,Total,17765
27,2700201,Anadia,2009,População residente estimada,Total,Total,17740
28,2700201,Anadia,2011,População residente estimada,Total,Total,17392
29,2700201,Anadia,2012,População residente estimada,Total,Total,17360
30,2700201,Anadia,2013,População residente estimada,Total,Total,17989
31,2700201,Anadia,2014,População residente estimada,Total,Total,17972
32,2700201,Anadia,2015,População residente estimada,Total,Total,17847
33,2700201,Anadia,2016,População residente estimada,Total,Total,17832
34,2700201,Anadia,2017,População residente estimada,Total,Total,17818
35,2700201,Anadia,2018,População residente estimada,Total,Total,17564
36,2700201,Anadia,2019,População residente estimada,Total,Total,17545
37,2700201,Anadia,2020,População residente estimada,Total,Total,17526
38,2700201,Anadia,2021,População residente estimada,Total,Total,17507
39,2700300,Arapiraca,2001,População residente estimada,Total,Total,188988
40,2700300,Arapiraca,2002,População residente estimada,Total,Total,190999
41,2700300,Arapiraca,2003,População residente estimada,Total,Total,193103
42,2700300,Arapiraca,2004,População residente estimada,Total,Total,197520
43,2700300,Arapiraca,2005,População residente estimada,Total,Total,199964
44,2700300,Arapiraca,2006,População residente estimada,Total,Total,202390
45,2700300,Arapiraca,2008,População residente estimada,Total,Total,208447
46,2700300,Arapiraca,2009,População residente estimada,Total,Total,210521
47,2700300,Arapiraca,2011,População residente estimada,Total,Total,216108
48,2700300,Arapiraca,2012,População residente estimada,Total,Total,218140
49,2700300,Arapiraca,2013,População residente estimada,Total,Total,227640
50,2700300,Arapiraca,2014,População residente estimada,Total,Total,229329
51,2700300,Arapiraca,2015,População residente estimada,Total,Total,231053
52,2700300,Arapiraca,2016,População residente estimada,Total,Total,232671
53,2700300,Arapiraca,2017,População residente estimada,Total,Total,234185
54,2700300,Arapiraca,2018,População residente estimada,Total,Total,230417
55,2700300,Arapiraca,2019,População residente estimada,Total,Total,231747
56,2700300,Arapiraca,2020,População residente estimada,Total,Total,233047
57,2700300,Arapiraca,2021,População residente estimada,Total,Total,234309
58,2700409,Atalaia,2001,População residente estimada,Total,Total,40725
59,2700409,Atalaia,2002,População residente estimada,Total,Total,40970
60,2700409,Atalaia,2003,População residente estimada,Total,Total,41165
61,2700409,Atalaia,2004,População residente estimada,Total,Total,41572
62,2700409,Atalaia,2005,População residente estimada,Total,Total,41798
63,2700409,Atalaia,2006,População residente estimada,Total,Total,42022
64,2700409,Atalaia,2008,População residente estimada,Total,Total,51903
65,2700409,Atalaia,2009,População residente estimada,Total,Total,53023
66,2700409,Atalaia,2011,População residente estimada,Total,Total,44612
67,2700409,Atalaia,2012,População residente estimada,Total,Total,44892
68,2700409,Atalaia,2013,População residente estimada,Total,Total,46787
69,2700409,Atalaia,2014,População residente estimada,Total,Total,47052
70,2700409,Atalaia,2015,População residente estimada,Total,Total,47298
71,2700409,Atalaia,2016,População residente estimada,Total,Total,47528
72,2700409,Atalaia,2017,População residente estimada,Total,Total,47744
73,2700409,Atalaia,2018,População residente estimada,Total,Total,47000
74,2700409,Atalaia,2019,População residente estimada,Total,Total,47185
75,2700409,Atalaia,2020,População residente estimada,Total,Total,47365
76,2700409,Atalaia,2021,População residente estimada,Total,Total,47540
77,2700508,Barra de Santo Antônio,2001,População residente estimada,Total,Total,11745
78,2700508,Barra de Santo Antônio,2002,População residente estimada,Total,Total,12177
79,2700508,Barra de Santo Antônio,2003,População residente estimada,Total,Total,12561
80,2700508,Barra de Santo Antônio,2004,População residente estimada,Total,Total,13366
81,2700508,Barra de Santo Antônio,2005,População residente estimada,Total,Total,13812
82,2700508,Barra de Santo Antônio,2006,População residente estimada,Total,Total,14254
83,2700508,Barra de Santo Antônio,2008,População residente estimada,Total,Total,14159
84,2700508,Barra de Santo Antônio,2009,População residente estimada,Total,Total,14435
85,2700508,Barra de Santo Antônio,2011,População residente estimada,Total,Total,14451
86,2700508,Barra de Santo Antônio,2012,População residente estimada,Total,Total,14665
87,2700508,Barra de Santo Antônio,2013,População residente estimada,Total,Total,15377
88,2700508,Barra de Santo Antônio,2014,População residente estimada,Total,Total,15565
89,2700508,Barra de Santo Antônio,2015,População residente estimada,Total,Total,15742
90,2700508,Barra de Santo Antônio,2016,População residente estimada,Total,Total,15909
91,2700508,Barra de Santo Antônio,2017,População residente estimada,Total,Total,16064
92,2700508,Barra de Santo Antônio,2018,População residente estimada,Total,Total,15792
93,2700508,Barra de Santo Antônio,2019,População residente estimada,Total,Total,15932
94,2700508,Barra de Santo Antônio,2020,População residente estimada,Total,Total,16068
95,2700508,Barra de Santo Antônio,2021,População residente estimada,Total,Total,16201
96,2700607,Barra de São Miguel,2001,População residente estimada,Total,Total,6544
97,2700607,Barra de São Miguel,2002,População residente estimada,Total,Total,6680
98,2700607,Barra de São Miguel,2003,População residente estimada,Total,Total,6819
99,2700607,Barra de São Miguel,2004,População residente estimada,Total,Total,7112
100,2700607,Barra de São Miguel,2005,População residente estimada,Total,Total,7274
101,2700607,Barra de São Miguel,2006,População residente estimada,Total,Total,7435
102,2700607,Barra de São Miguel,2008,População residente estimada,Total,Total,7467
103,2700607,Barra de São Miguel,2009,População residente estimada,Total,Total,7572
104,2700607,Barra de São Miguel,2011,População residente estimada,Total,Total,7666
105,2700607,Barra de São Miguel,2012,População residente estimada,Total,Total,7755
106,2700607,Barra de São Miguel,2013,População residente estimada,Total,Total,8112
107,2700607,Barra de São Miguel,2014,População residente estimada,Total,Total,8191
108,2700607,Barra de São Miguel,2015,População residente estimada,Total,Total,8266
109,2700607,Barra de São Miguel,2016,População residente estimada,Total,Total,8336
110,2700607,Barra de São Miguel,2017,População residente estimada,Total,Total,8401
111,2700607,Barra de São Miguel,2018,População residente estimada,Total,Total,8264
112,2700607,Barra de São Miguel,2019,População residente estimada,Total,Total,8322
113,2700607,Barra de São Miguel,2020,População residente estimada,Total,Total,8378
114,2700607,Barra de São Miguel,2021,População residente estimada,Total,Total,8434
115,2700706,Batalha,2001,População residente estimada,Total,Total,15011
116,2700706,Batalha,2002,População residente estimada,Total,Total,15171
117,2700706,Batalha,2003,População residente estimada,Total,Total,15343
118,2700706,Batalha,2004,População residente estimada,Total,Total,15705
119,2700706,Batalha,2005,População residente estimada,Total,Total,15905
120,2700706,Batalha,2006,População residente estimada,Total,Total,16104
121,2700706,Batalha,2008,População residente estimada,Total,Total,16735
122,2700706,Batalha,2009,População residente estimada,Total,Total,16919
123,2700706,Batalha,2011,População residente estimada,Total,Total,17251
124,2700706,Batalha,2012,População residente estimada,Total,Total,17420
125,2700706,Batalha,2013,População residente estimada,Total,Total,18201
126,2700706,Batalha,2014,População residente estimada,Total,Total,18353
127,2700706,Batalha,2015,População residente estimada,Total,Total,18496
128,2700706,Batalha,2016,População residente estimada,Total,Total,18631
129,2700706,Batalha,2017,População residente estimada,Total,Total,18757
130,2700706,Batalha,2018,População residente estimada,Total,Total,18455
131,2700706,Batalha,2019,População residente estimada,Total,Total,18232
132,2700706,Batalha,2020,População residente estimada,Total,Total,18338
133,2700706,Batalha,2021,População residente estimada,Total,Total,18440
134,2700805,Belém,2001,População residente estimada,Total,Total,5918
135,2700805,Belém,2002,População residente estimada,Total,Total,5919
136,2700805,Belém,2003,População residente estimada,Total,Total,5919
137,2700805,Belém,2004,População residente estimada,Total,Total,5919
138,2700805,Belém,2005,População residente estimada,Total,Total,5919
139,2700805,Belém,2006,População residente estimada,Total,Total,5919
140,2700805,Belém,2008,População residente estimada,Total,Total,5165
141,2700805,Belém,2009,População residente estimada,Total,Total,5083
142,2700805,Belém,2011,População residente estimada,Total,Total,4446
143,2700805,Belém,2012,População residente estimada,Total,Total,4635
144,2700805,Belém,2013,População residente estimada,Total,Total,4737
145,2700805,Belém,2014,População residente estimada,Total,Total,4659
146,2700805,Belém,2015,População residente estimada,Total,Total,4585
147,2700805,Belém,2016,População residente estimada,Total,Total,4517
148,2700805,Belém,2017,População residente estimada,Total,Total,4453
149,2700805,Belém,2018,População residente estimada,Total,Total,4406
150,2700805,Belém,2019,População residente estimada,Total,Total,4344
151,2700805,Belém,2020,População residente estimada,Total,Total,4284
152,2700805,Belém,2021,População residente estimada,Total,Total,4226
153,2700904,Belo Monte,2001,População residente estimada,Total,Total,6792
154,2700904,Belo Monte,2002,População residente estimada,Total,Total,6770
155,2700904,Belo Monte,2003,População residente estimada,Total,Total,6747
156,2700904,Belo Monte,2004,População residente estimada,Total,Total,6696
157,2700904,Belo Monte,2005,População residente estimada,Total,Total,6669
158,2700904,Belo Monte,2006,População residente estimada,Total,Total,6641
159,2700904,Belo Monte,2008,População residente estimada,Total,Total,7452
160,2700904,Belo Monte,2009,População residente estimada,Total,Total,7510
161,2700904,Belo Monte,2011,População residente estimada,Total,Total,7043
162,2700904,Belo Monte,2012,População residente estimada,Total,Total,6499
163,2700904,Belo Monte,2013,População residente estimada,Total,Total,6751
164,2700904,Belo Monte,2014,População residente estimada,Total,Total,6763
165,2700904,Belo Monte,2015,População residente estimada,Total,Total,6775
166,2700904,Belo Monte,2016,População residente estimada,Total,Total,6786
167,2700904,Belo Monte,2017,População residente estimada,Total,Total,6797
168,2700904,Belo Monte,2018,População residente estimada,Total,Total,6696
169,2700904,Belo Monte,2019,População residente estimada,Total,Total,6704
170,2700904,Belo Monte,2020,População residente estimada,Total,Total,6710
171,2700904,Belo Monte,2021,População residente estimada,Total,Total,6717
172,2701001,Boca da Mata,2001,População residente estimada,Total,Total,24461
173,2701001,Boca da Mata,2002,População residente estimada,Total,Total,24656
174,2701001,Boca da Mata,2003,População residente estimada,Total,Total,24855
175,2701001,Boca da Mata,2004,População residente estimada,Total,Total,25273
176,2701001,Boca da Mata,2005,População residente estimada,Total,Total,25504
177,2701001,Boca da Mata,2006,População residente estimada,Total,Total,25734
178,2701001,Boca da Mata,2008,População residente estimada,Total,Total,25882
179,2701001,Boca da Mata,2009,População residente estimada,Total,Total,26030
180,2701001,Boca da Mata,2011,População residente estimada,Total,Total,25895
181,2701001,Boca da Mata,2012,População residente estimada,Total,Total,26010
182,2701001,Boca da Mata,2013,População residente estimada,Total,Total,27074
183,2701001,Boca da Mata,2014,População residente estimada,Total,Total,27185
184,2701001,Boca da Mata,2015,População residente estimada,Total,Total,27399
185,2701001,Boca da Mata,2016,População residente estimada,Total,Total,27498
186,2701001,Boca da Mata,2017,População residente estimada,Total,Total,27590
187,2701001,Boca da Mata,2018,População residente estimada,Total,Total,27168
188,2701001,Boca da Mata,2019,População residente estimada,Total,Total,27281
189,2701001,Boca da Mata,2020,População residente estimada,Total,Total,27356
190,2701001,Boca da Mata,2021,População residente estimada,Total,Total,27429
191,2701100,Branquinha,2001,População residente estimada,Total,Total,11700
192,2701100,Branquinha,2002,População residente estimada,Total,Total,11960
193,2701100,Branquinha,2003,População residente estimada,Total,Total,12255
194,2701100,Branquinha,2004,População residente estimada,Total,Total,12874
195,2701100,Branquinha,2005,População residente estimada,Total,Total,13217
196,2701100,Branquinha,2006,População residente estimada,Total,Total,13557
197,2701100,Branquinha,2008,População residente estimada,Total,Total,12142
198,2701100,Branquinha,2009,População residente estimada,Total,Total,12215
199,2701100,Branquinha,2011,População residente estimada,Total,Total,10527
200,2701100,Branquinha,2012,População residente estimada,Total,Total,10471
201,2701100,Branquinha,2013,População residente estimada,Total,Total,10823
202,2701100,Branquinha,2014,População residente estimada,Total,Total,10783
203,2701100,Branquinha,2015,População residente estimada,Total,Total,10745
204,2701100,Branquinha,2016,População residente estimada,Total,Total,10709
205,2701100,Branquinha,2017,População residente estimada,Total,Total,10675
206,2701100,Branquinha,2018,População residente estimada,Total,Total,10529
207,2701100,Branquinha,2019,População residente estimada,Total,Total,10494
208,2701100,Branquinha,2020,População residente estimada,Total,Total,10460
209,2701100,Branquinha,2021,População residente estimada,Total,Total,10426
210,2701209,Cacimbinhas,2001,População residente estimada,Total,Total,9325
211,2701209,Cacimbinhas,2002,População residente estimada,Total,Total,9161
212,2701209,Cacimbinhas,2003,População residente estimada,Total,Total,8980
213,2701209,Cacimbinhas,2004,População residente estimada,Total,Total,8600
214,2701209,Cacimbinhas,2005,População residente estimada,Total,Total,8389
215,2701209,Cacimbinhas,2006,População residente estimada,Total,Total,8180
216,2701209,Cacimbinhas,2008,População residente estimada,Total,Total,10131
217,2701209,Cacimbinhas,2009,População residente estimada,Total,Total,10182
218,2701209,Cacimbinhas,2011,População residente estimada,Total,Total,10245
219,2701209,Cacimbinhas,2012,População residente estimada,Total,Total,10307
220,2701209,Cacimbinhas,2013,População residente estimada,Total,Total,10729
221,2701209,Cacimbinhas,2014,População residente estimada,Total,Total,10775
222,2701209,Cacimbinhas,2015,População residente estimada,Total,Total,10818
223,2701209,Cacimbinhas,2016,População residente estimada,Total,Total,10859
224,2701209,Cacimbinhas,2017,População residente estimada,Total,Total,10897
225,2701209,Cacimbinhas,2018,População residente estimada,Total,Total,10730
226,2701209,Cacimbinhas,2019,População residente estimada,Total,Total,10858
227,2701209,Cacimbinhas,2020,População residente estimada,Total,Total,10889
228,2701209,Cacimbinhas,2021,População residente estimada,Total,Total,10920
229,2701308,Cajueiro,2001,População residente estimada,Total,Total,19026
230,2701308,Cajueiro,2002,População residente estimada,Total,Total,19055
231,2701308,Cajueiro,2003,População residente estimada,Total,Total,19091
232,2701308,Cajueiro,2004,População residente estimada,Total,Total,19169
233,2701308,Cajueiro,2005,População residente estimada,Total,Total,19212
234,2701308,Cajueiro,2006,População residente estimada,Total,Total,19254
235,2701308,Cajueiro,2008,População residente estimada,Total,Total,20670
236,2701308,Cajueiro,2009,População residente estimada,Total,Total,20825
237,2701308,Cajueiro,2011,População residente estimada,Total,Total,20520
238,2701308,Cajueiro,2012,População residente estimada,Total,Total,20626
239,2701308,Cajueiro,2013,População residente estimada,Total,Total,21480
240,2701308,Cajueiro,2014,População residente estimada,Total,Total,21261
241,2701308,Cajueiro,2015,População residente estimada,Total,Total,21355
242,2701308,Cajueiro,2016,População residente estimada,Total,Total,21443
243,2701308,Cajueiro,2017,População residente estimada,Total,Total,21526
244,2701308,Cajueiro,2018,População residente estimada,Total,Total,21194
245,2701308,Cajueiro,2019,População residente estimada,Total,Total,21264
246,2701308,Cajueiro,2020,População residente estimada,Total,Total,21331
247,2701308,Cajueiro,2021,População residente estimada,Total,Total,21397
248,2701357,Campestre,2001,População residente estimada,Total,Total,5860
249,2701357,Campestre,2002,População residente estimada,Total,Total,5638
250,2701357,Campestre,2003,População residente estimada,Total,Total,5367
251,2701357,Campestre,2004,População residente estimada,Total,Total,4797
252,2701357,Campestre,2005,População residente estimada,Total,Total,4481
253,2701357,Campestre,2006,População residente estimada,Total,Total,4168
254,2701357,Campestre,2008,População residente estimada,Total,Total,6187
255,2701357,Campestre,2009,População residente estimada,Total,Total,6178
256,2701357,Campestre,2011,População residente estimada,Total,Total,6627
257,2701357,Campestre,2012,População residente estimada,Total,Total,6655
258,2701357,Campestre,2013,População residente estimada,Total,Total,6925
259,2701357,Campestre,2014,População residente estimada,Total,Total,6952
260,2701357,Campestre,2015,População residente estimada,Total,Total,6978
261,2701357,Campestre,2016,População residente estimada,Total,Total,7002
262,2701357,Campestre,2017,População residente estimada,Total,Total,7024
263,2701357,Campestre,2018,População residente estimada,Total,Total,6918
264,2701357,Campestre,2019,População residente estimada,Total,Total,6936
265,2701357,Campestre,2020,População residente estimada,Total,Total,6954
266,2701357,Campestre,2021,População residente estimada,Total,Total,6972
267,2701407,Campo Alegre,2001,População residente estimada,Total,Total,41560
268,2701407,Campo Alegre,2002,População residente estimada,Total,Total,41924
269,2701407,Campo Alegre,2003,População residente estimada,Total,Total,42340
270,2701407,Campo Alegre,2004,População residente estimada,Total,Total,43213
271,2701407,Campo Alegre,2005,População residente estimada,Total,Total,43696
272,2701407,Campo Alegre,2006,População residente estimada,Total,Total,44175
273,2701407,Campo Alegre,2008,População residente estimada,Total,Total,46671
274,2701407,Campo Alegre,2009,População residente estimada,Total,Total,47209
275,2701407,Campo Alegre,2011,População residente estimada,Total,Total,51584
276,2701407,Campo Alegre,2012,População residente estimada,Total,Total,52327
277,2701407,Campo Alegre,2013,População residente estimada,Total,Total,55161
278,2701407,Campo Alegre,2014,População residente estimada,Total,Total,55814
279,2701407,Campo Alegre,2015,População residente estimada,Total,Total,56430
280,2701407,Campo Alegre,2016,População residente estimada,Total,Total,57008
281,2701407,Campo Alegre,2017,População residente estimada,Total,Total,57548
282,2701407,Campo Alegre,2018,População residente estimada,Total,Total,56579
283,2701407,Campo Alegre,2019,População residente estimada,Total,Total,57063
284,2701407,Campo Alegre,2020,População residente estimada,Total,Total,57537
285,2701407,Campo Alegre,2021,População residente estimada,Total,Total,57997
286,2701506,Campo Grande,2001,População residente estimada,Total,Total,9013
287,2701506,Campo Grande,2002,População residente estimada,Total,Total,8943
288,2701506,Campo Grande,2003,População residente estimada,Total,Total,8855
289,2701506,Campo Grande,2004,População residente estimada,Total,Total,8669
290,2701506,Campo Grande,2005,População residente estimada,Total,Total,8566
291,2701506,Campo Grande,2006,População residente estimada,Total,Total,8464
292,2701506,Campo Grande,2008,População residente estimada,Total,Total,9845
293,2701506,Campo Grande,2009,População residente estimada,Total,Total,9909
294,2701506,Campo Grande,2011,População residente estimada,Total,Total,9046
295,2701506,Campo Grande,2012,População residente estimada,Total,Total,9273
296,2701506,Campo Grande,2013,População residente estimada,Total,Total,9631
297,2701506,Campo Grande,2014,População residente estimada,Total,Total,9646
298,2701506,Campo Grande,2015,População residente estimada,Total,Total,9664
299,2701506,Campo Grande,2016,População residente estimada,Total,Total,9678
300,2701506,Campo Grande,2017,População residente estimada,Total,Total,9692
301,2701506,Campo Grande,2018,População residente estimada,Total,Total,9549
302,2701506,Campo Grande,2019,População residente estimada,Total,Total,9558
303,2701506,Campo Grande,2020,População residente estimada,Total,Total,9567
304,2701506,Campo Grande,2021,População residente estimada,Total,Total,9576
305,2701605,Canapi,2001,População residente estimada,Total,Total,17174
306,2701605,Canapi,2002,População residente estimada,Total,Total,17061
307,2701605,Canapi,2003,População residente estimada,Total,Total,16935
308,2701605,Canapi,2004,População residente estimada,Total,Total,16669
309,2701605,Canapi,2005,População residente estimada,Total,Total,16522
310,2701605,Canapi,2006,População residente estimada,Total,Total,16376
311,2701605,Canapi,2008,População residente estimada,Total,Total,18313
312,2701605,Canapi,2009,População residente estimada,Total,Total,18397
313,2701605,Canapi,2011,População residente estimada,Total,Total,17244
314,2701605,Canapi,2012,População residente estimada,Total,Total,17238
315,2701605,Canapi,2013,População residente estimada,Total,Total,17880
316,2701605,Canapi,2014,População residente estimada,Total,Total,17973
317,2701605,Canapi,2015,População residente estimada,Total,Total,17976
318,2701605,Canapi,2016,População residente estimada,Total,Total,17980
319,2701605,Canapi,2017,População residente estimada,Total,Total,17983
320,2701605,Canapi,2018,População residente estimada,Total,Total,17726
321,2701605,Canapi,2019,População residente estimada,Total,Total,17722
322,2701605,Canapi,2020,População residente estimada,Total,Total,17719
323,2701605,Canapi,2021,População residente estimada,Total,Total,17715
324,2701704,Capela,2001,População residente estimada,Total,Total,18623
325,2701704,Capela,2002,População residente estimada,Total,Total,18675
326,2701704,Capela,2003,População residente estimada,Total,Total,18667
327,2701704,Capela,2004,População residente estimada,Total,Total,18650
328,2701704,Capela,2005,População residente estimada,Total,Total,18640
329,2701704,Capela,2006,População residente estimada,Total,Total,18631
330,2701704,Capela,2008,População residente estimada,Total,Total,17504
331,2701704,Capela,2009,População residente estimada,Total,Total,17366
332,2701704,Capela,2011,População residente estimada,Total,Total,16953
333,2701704,Capela,2012,População residente estimada,Total,Total,16728
334,2701704,Capela,2013,População residente estimada,Total,Total,17266
335,2701704,Capela,2014,População residente estimada,Total,Total,17591
336,2701704,Capela,2015,População residente estimada,Total,Total,17507
337,2701704,Capela,2016,População residente estimada,Total,Total,17428
338,2701704,Capela,2017,População residente estimada,Total,Total,17354
339,2701704,Capela,2018,População residente estimada,Total,Total,17124
340,2701704,Capela,2019,População residente estimada,Total,Total,17053
341,2701704,Capela,2020,População residente estimada,Total,Total,16979
342,2701704,Capela,2021,População residente estimada,Total,Total,16907
343,2701803,Carneiros,2001,População residente estimada,Total,Total,6687
344,2701803,Carneiros,2002,População residente estimada,Total,Total,6774
345,2701803,Carneiros,2003,População residente estimada,Total,Total,6862
346,2701803,Carneiros,2004,População residente estimada,Total,Total,7046
347,2701803,Carneiros,2005,População residente estimada,Total,Total,7148
348,2701803,Carneiros,2006,População residente estimada,Total,Total,7249
349,2701803,Carneiros,2008,População residente estimada,Total,Total,8295
350,2701803,Carneiros,2009,População residente estimada,Total,Total,8463
351,2701803,Carneiros,2011,População residente estimada,Total,Total,8421
352,2701803,Carneiros,2012,População residente estimada,Total,Total,8548
353,2701803,Carneiros,2013,População residente estimada,Total,Total,8758
354,2701803,Carneiros,2014,População residente estimada,Total,Total,8867
355,2701803,Carneiros,2015,População residente estimada,Total,Total,8969
356,2701803,Carneiros,2016,População residente estimada,Total,Total,9065
357,2701803,Carneiros,2017,População residente estimada,Total,Total,9155
358,2701803,Carneiros,2018,População residente estimada,Total,Total,9000
359,2701803,Carneiros,2019,População residente estimada,Total,Total,9081
360,2701803,Carneiros,2020,População residente estimada,Total,Total,9159
361,2701803,Carneiros,2021,População residente estimada,Total,Total,9568
362,2701902,Chã Preta,2001,População residente estimada,Total,Total,7702
363,2701902,Chã Preta,2002,População residente estimada,Total,Total,7668
364,2701902,Chã Preta,2003,População residente estimada,Total,Total,7626
365,2701902,Chã Preta,2004,População residente estimada,Total,Total,7536
366,2701902,Chã Preta,2005,População residente estimada,Total,Total,7487
367,2701902,Chã Preta,2006,População residente estimada,Total,Total,7438
368,2701902,Chã Preta,2008,População residente estimada,Total,Total,7143
369,2701902,Chã Preta,2009,População residente estimada,Total,Total,7073
370,2701902,Chã Preta,2011,População residente estimada,Total,Total,7146
371,2701902,Chã Preta,2012,População residente estimada,Total,Total,7146
372,2701902,Chã Preta,2013,População residente estimada,Total,Total,7413
373,2701902,Chã Preta,2014,População residente estimada,Total,Total,7417
374,2701902,Chã Preta,2015,População residente estimada,Total,Total,7421
375,2701902,Chã Preta,2016,População residente estimada,Total,Total,7424
376,2701902,Chã Preta,2017,População residente estimada,Total,Total,7427
377,2701902,Chã Preta,2018,População residente estimada,Total,Total,7319
378,2701902,Chã Preta,2019,População residente estimada,Total,Total,7311
379,2701902,Chã Preta,2020,População residente estimada,Total,Total,7311
380,2701902,Chã Preta,2021,População residente estimada,Total,Total,7311
381,2702009,Coité do Nóia,2001,População residente estimada,Total,Total,12259
382,2702009,Coité do Nóia,2002,População residente estimada,Total,Total,12455
383,2702009,Coité do Nóia,2003,População residente estimada,Total,Total,12669
384,2702009,Coité do Nóia,2004,População residente estimada,Total,Total,13119
385,2702009,Coité do Nóia,2005,População residente estimada,Total,Total,13368
386,2702009,Coité do Nóia,2006,População residente estimada,Total,Total,13615
387,2702009,Coité do Nóia,2008,População residente estimada,Total,Total,11217
388,2702009,Coité do Nóia,2009,População residente estimada,Total,Total,11127
389,2702009,Coité do Nóia,2011,População residente estimada,Total,Total,10845
390,2702009,Coité do Nóia,2012,População residente estimada,Total,Total,10765
391,2702009,Coité do Nóia,2013,População residente estimada,Total,Total,11110
392,2702009,Coité do Nóia,2014,População residente estimada,Total,Total,11049
393,2702009,Coité do Nóia,2015,População residente estimada,Total,Total,10992
394,2702009,Coité do Nóia,2016,População residente estimada,Total,Total,10939
395,2702009,Coité do Nóia,2017,População residente estimada,Total,Total,10888
396,2702009,Coité do Nóia,2018,População residente estimada,Total,Total,10744
397,2702009,Coité do Nóia,2019,População residente estimada,Total,Total,10693
398,2702009,Coité do Nóia,2020,População residente estimada,Total,Total,10643
399,2702009,Coité do Nóia,2021,População residente estimada,Total,Total,10594
400,2702108,Colônia Leopoldina,2001,População residente estimada,Total,Total,17586
401,2702108,Colônia Leopoldina,2002,População residente estimada,Total,Total,17652
402,2702108,Colônia Leopoldina,2003,População residente estimada,Total,Total,17725
403,2702108,Colônia Leopoldina,2004,População residente estimada,Total,Total,17880
404,2702108,Colônia Leopoldina,2005,População residente estimada,Total,Total,17965
405,2702108,Colônia Leopoldina,2006,População residente estimada,Total,Total,18050
406,2702108,Colônia Leopoldina,2008,População residente estimada,Total,Total,19946
407,2702108,Colônia Leopoldina,2009,População residente estimada,Total,Total,20181
408,2702108,Colônia Leopoldina,2011,População residente estimada,Total,Total,20213
409,2702108,Colônia Leopoldina,2012,População residente estimada,Total,Total,20401
410,2702108,Colônia Leopoldina,2013,População residente estimada,Total,Total,21307
411,2702108,Colônia Leopoldina,2014,População residente estimada,Total,Total,21477
412,2702108,Colônia Leopoldina,2015,População residente estimada,Total,Total,21636
413,2702108,Colônia Leopoldina,2016,População residente estimada,Total,Total,21786
414,2702108,Colônia Leopoldina,2017,População residente estimada,Total,Total,21926
415,2702108,Colônia Leopoldina,2018,População residente estimada,Total,Total,21575
416,2702108,Colônia Leopoldina,2019,População residente estimada,Total,Total,21698
417,2702108,Colônia Leopoldina,2020,População residente estimada,Total,Total,21818
418,2702108,Colônia Leopoldina,2021,População residente estimada,Total,Total,21935
419,2702207,Coqueiro Seco,2001,População residente estimada,Total,Total,5163
420,2702207,Coqueiro Seco,2002,População residente estimada,Total,Total,5208
421,2702207,Coqueiro Seco,2003,População residente estimada,Total,Total,5242
422,2702207,Coqueiro Seco,2004,População residente estimada,Total,Total,5314
423,2702207,Coqueiro Seco,2005,População residente estimada,Total,Total,5353
424,2702207,Coqueiro Seco,2006,População residente estimada,Total,Total,5393
425,2702207,Coqueiro Seco,2008,População residente estimada,Total,Total,5493
426,2702207,Coqueiro Seco,2009,População residente estimada,Total,Total,5525
427,2702207,Coqueiro Seco,2011,População residente estimada,Total,Total,5557
428,2702207,Coqueiro Seco,2012,População residente estimada,Total,Total,5586
429,2702207,Coqueiro Seco,2013,População residente estimada,Total,Total,5817
430,2702207,Coqueiro Seco,2014,População residente estimada,Total,Total,5844
431,2702207,Coqueiro Seco,2015,População residente estimada,Total,Total,5870
432,2702207,Coqueiro Seco,2016,População residente estimada,Total,Total,5895
433,2702207,Coqueiro Seco,2017,População residente estimada,Total,Total,5918
434,2702207,Coqueiro Seco,2018,População residente estimada,Total,Total,5826
