_id,co_mun,no_mun,ano,variavel,ensino_rede,ensino_tipo,valor
218,2700102,Água Branca,2017,Matrícula,Estadual,Ensino Fundamental,403.0
219,2700102,Água Branca,2017,Matrícula,Estadual,Ensino Médio,505.0
220,2700102,Água Branca,2017,Matrícula,Estadual,Educação Profissional,0.0
221,2700102,Água Branca,2017,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),581.0
222,2700102,Água Branca,2017,Matrícula,Municipal,Educação Infantil,750.0
223,2700102,Água Branca,2017,Matrícula,Municipal,Ensino Fundamental,3621.0
224,2700102,Água Branca,2017,Matrícula,Municipal,Ensino Médio,0.0
225,2700102,Água Branca,2017,Matrícula,Municipal,Educação Profissional,0.0
226,2700102,Água Branca,2017,Matrícula,Pública,Educação de Jovens e Adultos (EJA),710.0
227,2700102,Água Branca,2017,Matrícula,Pública,Educação Infantil,750.0
228,2700102,Água Branca,2017,Matrícula,Pública,Ensino Fundamental,4024.0
229,2700102,Água Branca,2017,Matrícula,Pública,Ensino Médio,505.0
230,2700102,Água Branca,2017,Matrícula,Pública,Educação Profissional,0.0
231,2700102,Água Branca,2017,Matrícula,Total,Educação de Jovens e Adultos (EJA),710.0
232,2700102,Água Branca,2017,Matrícula,Total,Educação Infantil,750.0
233,2700102,Água Branca,2017,Matrícula,Total,Ensino Fundamental,4024.0
234,2700102,Água Branca,2017,Matrícula,Total,Ensino Médio,505.0
235,2700102,Água Branca,2017,Matrícula,Total,Educação Profissional,0.0
236,2700102,Água Branca,2018,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),136.0
237,2700102,Água Branca,2018,Matrícula,Estadual,Educação Infantil,0.0
238,2700102,Água Branca,2018,Matrícula,Estadual,Ensino Fundamental,271.0
239,2700102,Água Branca,2018,Matrícula,Estadual,Ensino Médio,564.0
240,2700102,Água Branca,2018,Matrícula,Estadual,Educação Profissional,0.0
241,2700102,Água Branca,2018,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),776.0
242,2700102,Água Branca,2018,Matrícula,Municipal,Educação Infantil,766.0
243,2700102,Água Branca,2018,Matrícula,Municipal,Ensino Fundamental,3474.0
244,2700102,Água Branca,2018,Matrícula,Municipal,Ensino Médio,0.0
245,2700102,Água Branca,2018,Matrícula,Municipal,Educação Profissional,0.0
246,2700102,Água Branca,2018,Matrícula,Pública,Educação de Jovens e Adultos (EJA),912.0
247,2700102,Água Branca,2018,Matrícula,Pública,Educação Infantil,766.0
248,2700102,Água Branca,2018,Matrícula,Pública,Ensino Fundamental,3745.0
249,2700102,Água Branca,2018,Matrícula,Pública,Ensino Médio,564.0
250,2700102,Água Branca,2018,Matrícula,Pública,Educação Profissional,0.0
251,2700102,Água Branca,2018,Matrícula,Total,Educação de Jovens e Adultos (EJA),912.0
252,2700102,Água Branca,2018,Matrícula,Total,Educação Infantil,766.0
253,2700102,Água Branca,2018,Matrícula,Total,Ensino Fundamental,3745.0
254,2700102,Água Branca,2018,Matrícula,Total,Ensino Médio,564.0
255,2700102,Água Branca,2018,Matrícula,Total,Educação Profissional,0.0
256,2700102,Água Branca,2019,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),121.0
257,2700102,Água Branca,2019,Matrícula,Estadual,Educação Infantil,0.0
258,2700102,Água Branca,2019,Matrícula,Estadual,Ensino Fundamental,138.0
259,2700102,Água Branca,2019,Matrícula,Estadual,Ensino Médio,636.0
260,2700102,Água Branca,2019,Matrícula,Estadual,Educação Profissional,0.0
261,2700102,Água Branca,2019,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),898.0
262,2700102,Água Branca,2019,Matrícula,Municipal,Educação Infantil,714.0
263,2700102,Água Branca,2019,Matrícula,Municipal,Ensino Fundamental,3409.0
264,2700102,Água Branca,2019,Matrícula,Municipal,Ensino Médio,0.0
265,2700102,Água Branca,2019,Matrícula,Municipal,Educação Profissional,0.0
266,2700102,Água Branca,2019,Matrícula,Pública,Educação de Jovens e Adultos (EJA),1019.0
267,2700102,Água Branca,2019,Matrícula,Pública,Educação Infantil,714.0
268,2700102,Água Branca,2019,Matrícula,Pública,Ensino Fundamental,3547.0
269,2700102,Água Branca,2019,Matrícula,Pública,Ensino Médio,636.0
270,2700102,Água Branca,2019,Matrícula,Pública,Educação Profissional,0.0
271,2700102,Água Branca,2019,Matrícula,Total,Educação de Jovens e Adultos (EJA),1019.0
272,2700102,Água Branca,2019,Matrícula,Total,Educação Infantil,714.0
273,2700102,Água Branca,2019,Matrícula,Total,Ensino Fundamental,3547.0
274,2700102,Água Branca,2019,Matrícula,Total,Ensino Médio,636.0
275,2700102,Água Branca,2019,Matrícula,Total,Educação Profissional,0.0
276,2700102,Água Branca,2020,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),124.0
277,2700102,Água Branca,2020,Matrícula,Estadual,Educação Infantil,0.0
278,2700102,Água Branca,2020,Matrícula,Estadual,Ensino Fundamental,40.0
279,2700102,Água Branca,2020,Matrícula,Estadual,Ensino Médio,701.0
280,2700102,Água Branca,2020,Matrícula,Estadual,Educação Profissional,0.0
281,2700102,Água Branca,2020,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),949.0
282,2700102,Água Branca,2020,Matrícula,Municipal,Educação Infantil,742.0
283,2700102,Água Branca,2020,Matrícula,Municipal,Ensino Fundamental,3351.0
284,2700102,Água Branca,2020,Matrícula,Municipal,Ensino Médio,0.0
285,2700102,Água Branca,2020,Matrícula,Municipal,Educação Profissional,0.0
286,2700102,Água Branca,2020,Matrícula,Pública,Educação de Jovens e Adultos (EJA),1073.0
287,2700102,Água Branca,2020,Matrícula,Pública,Educação Infantil,742.0
288,2700102,Água Branca,2020,Matrícula,Pública,Ensino Fundamental,3391.0
289,2700102,Água Branca,2020,Matrícula,Pública,Ensino Médio,701.0
290,2700102,Água Branca,2020,Matrícula,Pública,Educação Profissional,0.0
291,2700102,Água Branca,2020,Matrícula,Total,Educação de Jovens e Adultos (EJA),1073.0
292,2700102,Água Branca,2020,Matrícula,Total,Educação Infantil,742.0
293,2700102,Água Branca,2020,Matrícula,Total,Ensino Fundamental,3391.0
294,2700102,Água Branca,2020,Matrícula,Total,Ensino Médio,701.0
295,2700102,Água Branca,2020,Matrícula,Total,Educação Profissional,0.0
296,2700102,Água Branca,2021,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),51.0
297,2700102,Água Branca,2021,Matrícula,Estadual,Educação Infantil,0.0
298,2700102,Água Branca,2021,Matrícula,Estadual,Ensino Fundamental,0.0
299,2700102,Água Branca,2021,Matrícula,Estadual,Ensino Médio,742.0
300,2700102,Água Branca,2021,Matrícula,Estadual,Educação Profissional,0.0
301,2700102,Água Branca,2021,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),1096.0
302,2700102,Água Branca,2021,Matrícula,Municipal,Educação Infantil,747.0
303,2700102,Água Branca,2021,Matrícula,Municipal,Ensino Fundamental,3342.0
304,2700102,Água Branca,2021,Matrícula,Municipal,Ensino Médio,0.0
305,2700102,Água Branca,2021,Matrícula,Municipal,Educação Profissional,0.0
306,2700102,Água Branca,2021,Matrícula,Pública,Educação de Jovens e Adultos (EJA),1147.0
307,2700102,Água Branca,2021,Matrícula,Pública,Educação Infantil,747.0
308,2700102,Água Branca,2021,Matrícula,Pública,Ensino Fundamental,3342.0
309,2700102,Água Branca,2021,Matrícula,Pública,Ensino Médio,742.0
310,2700102,Água Branca,2021,Matrícula,Pública,Educação Profissional,0.0
311,2700102,Água Branca,2021,Matrícula,Total,Educação de Jovens e Adultos (EJA),1147.0
312,2700102,Água Branca,2021,Matrícula,Total,Educação Infantil,747.0
313,2700102,Água Branca,2021,Matrícula,Total,Ensino Fundamental,3342.0
314,2700102,Água Branca,2021,Matrícula,Total,Ensino Médio,742.0
315,2700102,Água Branca,2021,Matrícula,Total,Educação Profissional,0.0
316,2700102,Água Branca,2022,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),245.0
317,2700102,Água Branca,2022,Matrícula,Estadual,Educação Infantil,0.0
318,2700102,Água Branca,2022,Matrícula,Estadual,Ensino Fundamental,0.0
319,2700102,Água Branca,2022,Matrícula,Estadual,Ensino Médio,867.0
320,2700102,Água Branca,2022,Matrícula,Estadual,Educação Profissional,0.0
321,2700102,Água Branca,2022,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),1166.0
322,2700102,Água Branca,2022,Matrícula,Municipal,Educação Infantil,863.0
323,2700102,Água Branca,2022,Matrícula,Municipal,Ensino Fundamental,3206.0
324,2700102,Água Branca,2022,Matrícula,Municipal,Ensino Médio,0.0
325,2700102,Água Branca,2022,Matrícula,Municipal,Educação Profissional,0.0
326,2700102,Água Branca,2022,Matrícula,Pública,Educação de Jovens e Adultos (EJA),1411.0
327,2700102,Água Branca,2022,Matrícula,Pública,Educação Infantil,863.0
328,2700102,Água Branca,2022,Matrícula,Pública,Ensino Fundamental,3206.0
329,2700102,Água Branca,2022,Matrícula,Pública,Ensino Médio,867.0
330,2700102,Água Branca,2022,Matrícula,Pública,Educação Profissional,0.0
331,2700102,Água Branca,2022,Matrícula,Total,Educação de Jovens e Adultos (EJA),1411.0
332,2700102,Água Branca,2022,Matrícula,Total,Educação Infantil,863.0
333,2700102,Água Branca,2022,Matrícula,Total,Ensino Fundamental,3206.0
334,2700102,Água Branca,2022,Matrícula,Total,Ensino Médio,867.0
335,2700102,Água Branca,2022,Matrícula,Total,Educação Profissional,0.0
336,2700201,Anadia,2007,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),195.0
337,2700201,Anadia,2007,Matrícula,Estadual,Educação Infantil,0.0
338,2700201,Anadia,2007,Matrícula,Estadual,Ensino Fundamental,381.0
339,2700201,Anadia,2007,Matrícula,Estadual,Ensino Médio,656.0
340,2700201,Anadia,2007,Matrícula,Estadual,Educação Profissional,0.0
341,2700201,Anadia,2007,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),67.0
342,2700201,Anadia,2007,Matrícula,Municipal,Educação Infantil,654.0
343,2700201,Anadia,2007,Matrícula,Municipal,Ensino Fundamental,3235.0
344,2700201,Anadia,2007,Matrícula,Municipal,Ensino Médio,0.0
345,2700201,Anadia,2007,Matrícula,Municipal,Educação Profissional,0.0
346,2700201,Anadia,2007,Matrícula,Pública,Educação de Jovens e Adultos (EJA),262.0
