_id,co_reg_plan,no_reg_plan,ano,variavel,ensino_rede,ensino_tipo,valor
2561,2706.0,Tabuleiros Do Sul,2015,Matrícula,Pública,Educação Infantil,12693.0
2562,2706.0,Tabuleiros Do Sul,2015,Matrícula,Pública,Educação Profissional,1841.0
2563,2706.0,Tabuleiros Do Sul,2015,Matrícula,Pública,Educação de Jovens e Adultos (EJA),11637.0
2564,2706.0,Tabuleiros Do Sul,2015,Matrícula,Pública,Ensino Fundamental,45034.0
2565,2706.0,Tabuleiros Do Sul,2015,Matrícula,Pública,Ensino Médio,10647.0
2566,2706.0,Tabuleiros Do Sul,2015,Matrícula,Total,Educação Infantil,14542.0
2567,2706.0,Tabuleiros Do Sul,2015,Matrícula,Total,Educação Profissional,2004.0
2568,2706.0,Tabuleiros Do Sul,2015,Matrícula,Total,Educação de Jovens e Adultos (EJA),11721.0
2569,2706.0,Tabuleiros Do Sul,2015,Matrícula,Total,Ensino Fundamental,49308.0
2570,2706.0,Tabuleiros Do Sul,2015,Matrícula,Total,Ensino Médio,11250.0
2571,2706.0,Tabuleiros Do Sul,2016,Matrícula,Estadual,Educação Infantil,0.0
2572,2706.0,Tabuleiros Do Sul,2016,Matrícula,Estadual,Educação Profissional,874.0
2573,2706.0,Tabuleiros Do Sul,2016,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),2993.0
2574,2706.0,Tabuleiros Do Sul,2016,Matrícula,Estadual,Ensino Fundamental,0.0
2575,2706.0,Tabuleiros Do Sul,2016,Matrícula,Estadual,Ensino Médio,10458.0
2576,2706.0,Tabuleiros Do Sul,2016,Matrícula,Federal,Educação Infantil,0.0
2577,2706.0,Tabuleiros Do Sul,2016,Matrícula,Federal,Educação Profissional,530.0
2578,2706.0,Tabuleiros Do Sul,2016,Matrícula,Federal,Educação de Jovens e Adultos (EJA),0.0
2579,2706.0,Tabuleiros Do Sul,2016,Matrícula,Federal,Ensino Fundamental,0.0
2580,2706.0,Tabuleiros Do Sul,2016,Matrícula,Federal,Ensino Médio,148.0
2581,2706.0,Tabuleiros Do Sul,2016,Matrícula,Municipal,Educação Infantil,13343.0
2582,2706.0,Tabuleiros Do Sul,2016,Matrícula,Municipal,Educação Profissional,188.0
2583,2706.0,Tabuleiros Do Sul,2016,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),9633.0
2584,2706.0,Tabuleiros Do Sul,2016,Matrícula,Municipal,Ensino Fundamental,42954.0
2585,2706.0,Tabuleiros Do Sul,2016,Matrícula,Municipal,Ensino Médio,0.0
2586,2706.0,Tabuleiros Do Sul,2016,Matrícula,Privada,Educação Infantil,1797.0
2587,2706.0,Tabuleiros Do Sul,2016,Matrícula,Privada,Educação Profissional,130.0
2588,2706.0,Tabuleiros Do Sul,2016,Matrícula,Privada,Educação de Jovens e Adultos (EJA),50.0
2589,2706.0,Tabuleiros Do Sul,2016,Matrícula,Privada,Ensino Fundamental,3922.0
2590,2706.0,Tabuleiros Do Sul,2016,Matrícula,Privada,Ensino Médio,596.0
2591,2706.0,Tabuleiros Do Sul,2016,Matrícula,Pública,Educação Infantil,13343.0
2592,2706.0,Tabuleiros Do Sul,2016,Matrícula,Pública,Educação Profissional,1592.0
2593,2706.0,Tabuleiros Do Sul,2016,Matrícula,Pública,Educação de Jovens e Adultos (EJA),12626.0
2594,2706.0,Tabuleiros Do Sul,2016,Matrícula,Pública,Ensino Fundamental,42954.0
2595,2706.0,Tabuleiros Do Sul,2016,Matrícula,Pública,Ensino Médio,10606.0
2596,2706.0,Tabuleiros Do Sul,2016,Matrícula,Total,Educação Infantil,15140.0
2597,2706.0,Tabuleiros Do Sul,2016,Matrícula,Total,Educação Profissional,1722.0
2598,2706.0,Tabuleiros Do Sul,2016,Matrícula,Total,Educação de Jovens e Adultos (EJA),12676.0
2599,2706.0,Tabuleiros Do Sul,2016,Matrícula,Total,Ensino Fundamental,46876.0
2600,2706.0,Tabuleiros Do Sul,2016,Matrícula,Total,Ensino Médio,11202.0
2601,2706.0,Tabuleiros Do Sul,2017,Matrícula,Estadual,Educação Infantil,0.0
2602,2706.0,Tabuleiros Do Sul,2017,Matrícula,Estadual,Educação Profissional,86.0
2603,2706.0,Tabuleiros Do Sul,2017,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),3000.0
2604,2706.0,Tabuleiros Do Sul,2017,Matrícula,Estadual,Ensino Fundamental,0.0
2605,2706.0,Tabuleiros Do Sul,2017,Matrícula,Estadual,Ensino Médio,10416.0
2606,2706.0,Tabuleiros Do Sul,2017,Matrícula,Federal,Educação Infantil,0.0
2607,2706.0,Tabuleiros Do Sul,2017,Matrícula,Federal,Educação Profissional,701.0
2608,2706.0,Tabuleiros Do Sul,2017,Matrícula,Federal,Educação de Jovens e Adultos (EJA),0.0
2609,2706.0,Tabuleiros Do Sul,2017,Matrícula,Federal,Ensino Fundamental,0.0
2610,2706.0,Tabuleiros Do Sul,2017,Matrícula,Federal,Ensino Médio,194.0
2611,2706.0,Tabuleiros Do Sul,2017,Matrícula,Municipal,Educação Infantil,14014.0
2612,2706.0,Tabuleiros Do Sul,2017,Matrícula,Municipal,Educação Profissional,0.0
2613,2706.0,Tabuleiros Do Sul,2017,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),10663.0
2614,2706.0,Tabuleiros Do Sul,2017,Matrícula,Municipal,Ensino Fundamental,40761.0
2615,2706.0,Tabuleiros Do Sul,2017,Matrícula,Municipal,Ensino Médio,0.0
2616,2706.0,Tabuleiros Do Sul,2017,Matrícula,Privada,Educação Infantil,1679.0
2617,2706.0,Tabuleiros Do Sul,2017,Matrícula,Privada,Educação Profissional,116.0
2618,2706.0,Tabuleiros Do Sul,2017,Matrícula,Privada,Educação de Jovens e Adultos (EJA),14.0
2619,2706.0,Tabuleiros Do Sul,2017,Matrícula,Privada,Ensino Fundamental,4048.0
2620,2706.0,Tabuleiros Do Sul,2017,Matrícula,Privada,Ensino Médio,542.0
2621,2706.0,Tabuleiros Do Sul,2017,Matrícula,Pública,Educação Infantil,14014.0
2622,2706.0,Tabuleiros Do Sul,2017,Matrícula,Pública,Educação Profissional,787.0
2623,2706.0,Tabuleiros Do Sul,2017,Matrícula,Pública,Educação de Jovens e Adultos (EJA),13663.0
2624,2706.0,Tabuleiros Do Sul,2017,Matrícula,Pública,Ensino Fundamental,40761.0
2625,2706.0,Tabuleiros Do Sul,2017,Matrícula,Pública,Ensino Médio,10610.0
2626,2706.0,Tabuleiros Do Sul,2017,Matrícula,Total,Educação Infantil,15693.0
2627,2706.0,Tabuleiros Do Sul,2017,Matrícula,Total,Educação Profissional,903.0
2628,2706.0,Tabuleiros Do Sul,2017,Matrícula,Total,Educação de Jovens e Adultos (EJA),13677.0
2629,2706.0,Tabuleiros Do Sul,2017,Matrícula,Total,Ensino Fundamental,44809.0
2630,2706.0,Tabuleiros Do Sul,2017,Matrícula,Total,Ensino Médio,11152.0
2631,2706.0,Tabuleiros Do Sul,2018,Matrícula,Estadual,Educação Infantil,0.0
2632,2706.0,Tabuleiros Do Sul,2018,Matrícula,Estadual,Educação Profissional,519.0
2633,2706.0,Tabuleiros Do Sul,2018,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),3220.0
2634,2706.0,Tabuleiros Do Sul,2018,Matrícula,Estadual,Ensino Fundamental,0.0
2635,2706.0,Tabuleiros Do Sul,2018,Matrícula,Estadual,Ensino Médio,10270.0
2636,2706.0,Tabuleiros Do Sul,2018,Matrícula,Federal,Educação Infantil,0.0
2637,2706.0,Tabuleiros Do Sul,2018,Matrícula,Federal,Educação Profissional,756.0
2638,2706.0,Tabuleiros Do Sul,2018,Matrícula,Federal,Educação de Jovens e Adultos (EJA),0.0
2639,2706.0,Tabuleiros Do Sul,2018,Matrícula,Federal,Ensino Fundamental,0.0
2640,2706.0,Tabuleiros Do Sul,2018,Matrícula,Federal,Ensino Médio,255.0
2641,2706.0,Tabuleiros Do Sul,2018,Matrícula,Municipal,Educação Infantil,14502.0
2642,2706.0,Tabuleiros Do Sul,2018,Matrícula,Municipal,Educação Profissional,2263.0
2643,2706.0,Tabuleiros Do Sul,2018,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),11515.0
2644,2706.0,Tabuleiros Do Sul,2018,Matrícula,Municipal,Ensino Fundamental,39642.0
2645,2706.0,Tabuleiros Do Sul,2018,Matrícula,Municipal,Ensino Médio,0.0
2646,2706.0,Tabuleiros Do Sul,2018,Matrícula,Privada,Educação Infantil,1712.0
2647,2706.0,Tabuleiros Do Sul,2018,Matrícula,Privada,Educação Profissional,136.0
2648,2706.0,Tabuleiros Do Sul,2018,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
2649,2706.0,Tabuleiros Do Sul,2018,Matrícula,Privada,Ensino Fundamental,4166.0
2650,2706.0,Tabuleiros Do Sul,2018,Matrícula,Privada,Ensino Médio,472.0
2651,2706.0,Tabuleiros Do Sul,2018,Matrícula,Pública,Educação Infantil,14502.0
2652,2706.0,Tabuleiros Do Sul,2018,Matrícula,Pública,Educação Profissional,3538.0
2653,2706.0,Tabuleiros Do Sul,2018,Matrícula,Pública,Educação de Jovens e Adultos (EJA),14735.0
2654,2706.0,Tabuleiros Do Sul,2018,Matrícula,Pública,Ensino Fundamental,39642.0
2655,2706.0,Tabuleiros Do Sul,2018,Matrícula,Pública,Ensino Médio,10525.0
2656,2706.0,Tabuleiros Do Sul,2018,Matrícula,Total,Educação Infantil,16214.0
2657,2706.0,Tabuleiros Do Sul,2018,Matrícula,Total,Educação Profissional,3674.0
2658,2706.0,Tabuleiros Do Sul,2018,Matrícula,Total,Educação de Jovens e Adultos (EJA),14735.0
2659,2706.0,Tabuleiros Do Sul,2018,Matrícula,Total,Ensino Fundamental,43808.0
2660,2706.0,Tabuleiros Do Sul,2018,Matrícula,Total,Ensino Médio,10997.0
2661,2706.0,Tabuleiros Do Sul,2019,Matrícula,Estadual,Educação Infantil,0.0
2662,2706.0,Tabuleiros Do Sul,2019,Matrícula,Estadual,Educação Profissional,360.0
2663,2706.0,Tabuleiros Do Sul,2019,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),2933.0
2664,2706.0,Tabuleiros Do Sul,2019,Matrícula,Estadual,Ensino Fundamental,0.0
2665,2706.0,Tabuleiros Do Sul,2019,Matrícula,Estadual,Ensino Médio,9997.0
2666,2706.0,Tabuleiros Do Sul,2019,Matrícula,Federal,Educação Infantil,0.0
2667,2706.0,Tabuleiros Do Sul,2019,Matrícula,Federal,Educação Profissional,902.0
2668,2706.0,Tabuleiros Do Sul,2019,Matrícula,Federal,Educação de Jovens e Adultos (EJA),0.0
2669,2706.0,Tabuleiros Do Sul,2019,Matrícula,Federal,Ensino Fundamental,0.0
2670,2706.0,Tabuleiros Do Sul,2019,Matrícula,Federal,Ensino Médio,348.0
2671,2706.0,Tabuleiros Do Sul,2019,Matrícula,Municipal,Educação Infantil,14517.0
2672,2706.0,Tabuleiros Do Sul,2019,Matrícula,Municipal,Educação Profissional,4007.0
2673,2706.0,Tabuleiros Do Sul,2019,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),13129.0
2674,2706.0,Tabuleiros Do Sul,2019,Matrícula,Municipal,Ensino Fundamental,37623.0
2675,2706.0,Tabuleiros Do Sul,2019,Matrícula,Municipal,Ensino Médio,0.0
2676,2706.0,Tabuleiros Do Sul,2019,Matrícula,Privada,Educação Infantil,1696.0
2677,2706.0,Tabuleiros Do Sul,2019,Matrícula,Privada,Educação Profissional,125.0
2678,2706.0,Tabuleiros Do Sul,2019,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
2679,2706.0,Tabuleiros Do Sul,2019,Matrícula,Privada,Ensino Fundamental,4146.0
2680,2706.0,Tabuleiros Do Sul,2019,Matrícula,Privada,Ensino Médio,423.0
2681,2706.0,Tabuleiros Do Sul,2019,Matrícula,Pública,Educação Infantil,14517.0
2682,2706.0,Tabuleiros Do Sul,2019,Matrícula,Pública,Educação Profissional,5269.0
2683,2706.0,Tabuleiros Do Sul,2019,Matrícula,Pública,Educação de Jovens e Adultos (EJA),16062.0
2684,2706.0,Tabuleiros Do Sul,2019,Matrícula,Pública,Ensino Fundamental,37623.0
2685,2706.0,Tabuleiros Do Sul,2019,Matrícula,Pública,Ensino Médio,10345.0
2686,2706.0,Tabuleiros Do Sul,2019,Matrícula,Total,Educação Infantil,16213.0
2687,2706.0,Tabuleiros Do Sul,2019,Matrícula,Total,Educação Profissional,5394.0
2688,2706.0,Tabuleiros Do Sul,2019,Matrícula,Total,Educação de Jovens e Adultos (EJA),16062.0
2689,2706.0,Tabuleiros Do Sul,2019,Matrícula,Total,Ensino Fundamental,41769.0
2690,2706.0,Tabuleiros Do Sul,2019,Matrícula,Total,Ensino Médio,10768.0
2691,2706.0,Tabuleiros Do Sul,2020,Matrícula,Estadual,Educação Infantil,0.0
2692,2706.0,Tabuleiros Do Sul,2020,Matrícula,Estadual,Educação Profissional,421.0
2693,2706.0,Tabuleiros Do Sul,2020,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),3309.0
2694,2706.0,Tabuleiros Do Sul,2020,Matrícula,Estadual,Ensino Fundamental,0.0
2695,2706.0,Tabuleiros Do Sul,2020,Matrícula,Estadual,Ensino Médio,10062.0
2696,2706.0,Tabuleiros Do Sul,2020,Matrícula,Federal,Educação Infantil,0.0
2697,2706.0,Tabuleiros Do Sul,2020,Matrícula,Federal,Educação Profissional,895.0
2698,2706.0,Tabuleiros Do Sul,2020,Matrícula,Federal,Educação de Jovens e Adultos (EJA),0.0
2699,2706.0,Tabuleiros Do Sul,2020,Matrícula,Federal,Ensino Fundamental,0.0
2700,2706.0,Tabuleiros Do Sul,2020,Matrícula,Federal,Ensino Médio,416.0
2701,2706.0,Tabuleiros Do Sul,2020,Matrícula,Municipal,Educação Infantil,14243.0
2702,2706.0,Tabuleiros Do Sul,2020,Matrícula,Municipal,Educação Profissional,4465.0
2703,2706.0,Tabuleiros Do Sul,2020,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),12458.0
2704,2706.0,Tabuleiros Do Sul,2020,Matrícula,Municipal,Ensino Fundamental,36655.0
2705,2706.0,Tabuleiros Do Sul,2020,Matrícula,Municipal,Ensino Médio,0.0
2706,2706.0,Tabuleiros Do Sul,2020,Matrícula,Privada,Educação Infantil,1430.0
2707,2706.0,Tabuleiros Do Sul,2020,Matrícula,Privada,Educação Profissional,125.0
2708,2706.0,Tabuleiros Do Sul,2020,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
2709,2706.0,Tabuleiros Do Sul,2020,Matrícula,Privada,Ensino Fundamental,3954.0
2710,2706.0,Tabuleiros Do Sul,2020,Matrícula,Privada,Ensino Médio,430.0
2711,2706.0,Tabuleiros Do Sul,2020,Matrícula,Pública,Educação Infantil,14243.0
2712,2706.0,Tabuleiros Do Sul,2020,Matrícula,Pública,Educação Profissional,5781.0
2713,2706.0,Tabuleiros Do Sul,2020,Matrícula,Pública,Educação de Jovens e Adultos (EJA),15767.0
2714,2706.0,Tabuleiros Do Sul,2020,Matrícula,Pública,Ensino Fundamental,36655.0
2715,2706.0,Tabuleiros Do Sul,2020,Matrícula,Pública,Ensino Médio,10478.0
2716,2706.0,Tabuleiros Do Sul,2020,Matrícula,Total,Educação Infantil,15673.0
2717,2706.0,Tabuleiros Do Sul,2020,Matrícula,Total,Educação Profissional,5906.0
2718,2706.0,Tabuleiros Do Sul,2020,Matrícula,Total,Educação de Jovens e Adultos (EJA),15767.0
2719,2706.0,Tabuleiros Do Sul,2020,Matrícula,Total,Ensino Fundamental,40609.0
2720,2706.0,Tabuleiros Do Sul,2020,Matrícula,Total,Ensino Médio,10908.0
2721,2706.0,Tabuleiros Do Sul,2021,Matrícula,Estadual,Educação Infantil,0.0
2722,2706.0,Tabuleiros Do Sul,2021,Matrícula,Estadual,Educação Profissional,1144.0
2723,2706.0,Tabuleiros Do Sul,2021,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),3006.0
2724,2706.0,Tabuleiros Do Sul,2021,Matrícula,Estadual,Ensino Fundamental,0.0
2725,2706.0,Tabuleiros Do Sul,2021,Matrícula,Estadual,Ensino Médio,10448.0
2726,2706.0,Tabuleiros Do Sul,2021,Matrícula,Federal,Educação Infantil,0.0
2727,2706.0,Tabuleiros Do Sul,2021,Matrícula,Federal,Educação Profissional,926.0
2728,2706.0,Tabuleiros Do Sul,2021,Matrícula,Federal,Educação de Jovens e Adultos (EJA),0.0
2729,2706.0,Tabuleiros Do Sul,2021,Matrícula,Federal,Ensino Fundamental,0.0
2730,2706.0,Tabuleiros Do Sul,2021,Matrícula,Federal,Ensino Médio,542.0
2731,2706.0,Tabuleiros Do Sul,2021,Matrícula,Municipal,Educação Infantil,15210.0
2732,2706.0,Tabuleiros Do Sul,2021,Matrícula,Municipal,Educação Profissional,6355.0
2733,2706.0,Tabuleiros Do Sul,2021,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),16468.0
2734,2706.0,Tabuleiros Do Sul,2021,Matrícula,Municipal,Ensino Fundamental,36283.0
2735,2706.0,Tabuleiros Do Sul,2021,Matrícula,Municipal,Ensino Médio,0.0
2736,2706.0,Tabuleiros Do Sul,2021,Matrícula,Privada,Educação Infantil,1058.0
2737,2706.0,Tabuleiros Do Sul,2021,Matrícula,Privada,Educação Profissional,116.0
2738,2706.0,Tabuleiros Do Sul,2021,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
2739,2706.0,Tabuleiros Do Sul,2021,Matrícula,Privada,Ensino Fundamental,3465.0
2740,2706.0,Tabuleiros Do Sul,2021,Matrícula,Privada,Ensino Médio,471.0
2741,2706.0,Tabuleiros Do Sul,2021,Matrícula,Pública,Educação Infantil,15210.0
2742,2706.0,Tabuleiros Do Sul,2021,Matrícula,Pública,Educação Profissional,8425.0
2743,2706.0,Tabuleiros Do Sul,2021,Matrícula,Pública,Educação de Jovens e Adultos (EJA),19474.0
2744,2706.0,Tabuleiros Do Sul,2021,Matrícula,Pública,Ensino Fundamental,36283.0
2745,2706.0,Tabuleiros Do Sul,2021,Matrícula,Pública,Ensino Médio,10990.0
2746,2706.0,Tabuleiros Do Sul,2021,Matrícula,Total,Educação Infantil,16268.0
2747,2706.0,Tabuleiros Do Sul,2021,Matrícula,Total,Educação Profissional,8541.0
2748,2706.0,Tabuleiros Do Sul,2021,Matrícula,Total,Educação de Jovens e Adultos (EJA),19474.0
2749,2706.0,Tabuleiros Do Sul,2021,Matrícula,Total,Ensino Fundamental,39748.0
2750,2706.0,Tabuleiros Do Sul,2021,Matrícula,Total,Ensino Médio,11461.0
2751,2706.0,Tabuleiros Do Sul,2022,Matrícula,Estadual,Educação Infantil,0.0
2752,2706.0,Tabuleiros Do Sul,2022,Matrícula,Estadual,Educação Profissional,1376.0
2753,2706.0,Tabuleiros Do Sul,2022,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),2833.0
2754,2706.0,Tabuleiros Do Sul,2022,Matrícula,Estadual,Ensino Fundamental,0.0
2755,2706.0,Tabuleiros Do Sul,2022,Matrícula,Estadual,Ensino Médio,10418.0
2756,2706.0,Tabuleiros Do Sul,2022,Matrícula,Federal,Educação Infantil,0.0
2757,2706.0,Tabuleiros Do Sul,2022,Matrícula,Federal,Educação Profissional,921.0
2758,2706.0,Tabuleiros Do Sul,2022,Matrícula,Federal,Educação de Jovens e Adultos (EJA),0.0
2759,2706.0,Tabuleiros Do Sul,2022,Matrícula,Federal,Ensino Fundamental,0.0
2760,2706.0,Tabuleiros Do Sul,2022,Matrícula,Federal,Ensino Médio,618.0
2761,2706.0,Tabuleiros Do Sul,2022,Matrícula,Municipal,Educação Infantil,15449.0
2762,2706.0,Tabuleiros Do Sul,2022,Matrícula,Municipal,Educação Profissional,7207.0
2763,2706.0,Tabuleiros Do Sul,2022,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),17161.0
2764,2706.0,Tabuleiros Do Sul,2022,Matrícula,Municipal,Ensino Fundamental,34947.0
2765,2706.0,Tabuleiros Do Sul,2022,Matrícula,Municipal,Ensino Médio,0.0
2766,2706.0,Tabuleiros Do Sul,2022,Matrícula,Privada,Educação Infantil,1361.0
2767,2706.0,Tabuleiros Do Sul,2022,Matrícula,Privada,Educação Profissional,204.0
2768,2706.0,Tabuleiros Do Sul,2022,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
2769,2706.0,Tabuleiros Do Sul,2022,Matrícula,Privada,Ensino Fundamental,3593.0
2770,2706.0,Tabuleiros Do Sul,2022,Matrícula,Privada,Ensino Médio,487.0
2771,2706.0,Tabuleiros Do Sul,2022,Matrícula,Pública,Educação Infantil,15449.0
2772,2706.0,Tabuleiros Do Sul,2022,Matrícula,Pública,Educação Profissional,9504.0
2773,2706.0,Tabuleiros Do Sul,2022,Matrícula,Pública,Educação de Jovens e Adultos (EJA),19994.0
2774,2706.0,Tabuleiros Do Sul,2022,Matrícula,Pública,Ensino Fundamental,34947.0
2775,2706.0,Tabuleiros Do Sul,2022,Matrícula,Pública,Ensino Médio,11036.0
2776,2706.0,Tabuleiros Do Sul,2022,Matrícula,Total,Educação Infantil,16810.0
2777,2706.0,Tabuleiros Do Sul,2022,Matrícula,Total,Educação Profissional,9708.0
2778,2706.0,Tabuleiros Do Sul,2022,Matrícula,Total,Educação de Jovens e Adultos (EJA),19994.0
2779,2706.0,Tabuleiros Do Sul,2022,Matrícula,Total,Ensino Fundamental,38540.0
2780,2706.0,Tabuleiros Do Sul,2022,Matrícula,Total,Ensino Médio,11523.0
2781,2707.0,Metropolitana,2007,Matrícula,Estadual,Educação Infantil,410.0
2782,2707.0,Metropolitana,2007,Matrícula,Estadual,Educação Profissional,1622.0
2783,2707.0,Metropolitana,2007,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),12767.0
2784,2707.0,Metropolitana,2007,Matrícula,Estadual,Ensino Fundamental,74659.0
2785,2707.0,Metropolitana,2007,Matrícula,Estadual,Ensino Médio,40264.0
2786,2707.0,Metropolitana,2007,Matrícula,Federal,Educação Infantil,0.0
2787,2707.0,Metropolitana,2007,Matrícula,Federal,Educação Profissional,1670.0
2788,2707.0,Metropolitana,2007,Matrícula,Federal,Educação de Jovens e Adultos (EJA),39.0
2789,2707.0,Metropolitana,2007,Matrícula,Federal,Ensino Fundamental,0.0
2790,2707.0,Metropolitana,2007,Matrícula,Federal,Ensino Médio,1693.0
2791,2707.0,Metropolitana,2007,Matrícula,Municipal,Educação Infantil,16324.0
2792,2707.0,Metropolitana,2007,Matrícula,Municipal,Educação Profissional,0.0
2793,2707.0,Metropolitana,2007,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),10501.0
2794,2707.0,Metropolitana,2007,Matrícula,Municipal,Ensino Fundamental,93128.0
2795,2707.0,Metropolitana,2007,Matrícula,Municipal,Ensino Médio,0.0
2796,2707.0,Metropolitana,2007,Matrícula,Privada,Educação Infantil,8661.0
2797,2707.0,Metropolitana,2007,Matrícula,Privada,Educação Profissional,1572.0
2798,2707.0,Metropolitana,2007,Matrícula,Privada,Educação de Jovens e Adultos (EJA),1730.0
2799,2707.0,Metropolitana,2007,Matrícula,Privada,Ensino Fundamental,27282.0
2800,2707.0,Metropolitana,2007,Matrícula,Privada,Ensino Médio,9925.0
2801,2707.0,Metropolitana,2007,Matrícula,Pública,Educação Infantil,16734.0
2802,2707.0,Metropolitana,2007,Matrícula,Pública,Educação Profissional,3292.0
2803,2707.0,Metropolitana,2007,Matrícula,Pública,Educação de Jovens e Adultos (EJA),23307.0
2804,2707.0,Metropolitana,2007,Matrícula,Pública,Ensino Fundamental,167787.0
2805,2707.0,Metropolitana,2007,Matrícula,Pública,Ensino Médio,41957.0
2806,2707.0,Metropolitana,2007,Matrícula,Total,Educação Infantil,25395.0
2807,2707.0,Metropolitana,2007,Matrícula,Total,Educação Profissional,4864.0
2808,2707.0,Metropolitana,2007,Matrícula,Total,Educação de Jovens e Adultos (EJA),25037.0
2809,2707.0,Metropolitana,2007,Matrícula,Total,Ensino Fundamental,195069.0
2810,2707.0,Metropolitana,2007,Matrícula,Total,Ensino Médio,51882.0
2811,2707.0,Metropolitana,2008,Matrícula,Estadual,Educação Infantil,355.0
2812,2707.0,Metropolitana,2008,Matrícula,Estadual,Educação Profissional,2288.0
